-41.383,-55.56,0,-52.169,-55.07,0,-50.389,-56.06,0
10.525,-55.749,0,-41.383,-55.56,0,-52.169,-55.07,0
10.525,-55.749,0,-52.169,-55.07,0,-41.383,-55.56,0
10.525,-55.749,0,-52.169,-55.07,0,-49.774,-50.739,0
10.525,-55.749,0,-49.774,-50.739,0,-52.169,-55.07,0
10.525,-55.749,0,-49.774,-50.739,0,-54.606,-48.045,0
10.525,-55.749,0,-54.606,-48.045,0,-49.774,-50.739,0
-54.606,-48.045,0,-42.538,-26.205,0,10.525,-55.749,0
-54.606,-48.045,0,10.525,-55.749,0,-42.538,-26.205,0
-6.4768,-86.529,0,-5.2793,-84.369,0,-5.2793,-84.369,66.6
-6.4768,-86.529,0,-5.2793,-84.369,66.6,-5.2793,-84.369,0
-6.4768,-86.529,0,-5.2793,-84.369,66.6,-6.4768,-86.529,66.6
-6.4768,-86.529,0,-6.4768,-86.529,66.6,-5.2793,-84.369,66.6
-5.2793,-84.369,0,10.525,-55.749,0,10.525,-55.749,66.6
-5.2793,-84.369,0,10.525,-55.749,66.6,10.525,-55.749,0
-5.2793,-84.369,0,10.525,-55.749,66.6,-5.2793,-84.369,66.6
-5.2793,-84.369,0,-5.2793,-84.369,66.6,10.525,-55.749,66.6
10.525,-55.749,0,37.267,-70.643,0,37.267,-70.643,66.6
10.525,-55.749,0,37.267,-70.643,66.6,37.267,-70.643,0
10.525,-55.749,0,37.267,-70.643,66.6,10.525,-55.749,66.6
10.525,-55.749,0,10.525,-55.749,66.6,37.267,-70.643,66.6
37.267,-70.643,0,20.265,-101.41,0,20.265,-101.41,66.6
37.267,-70.643,0,20.265,-101.41,66.6,20.265,-101.41,0
37.267,-70.643,0,20.265,-101.41,66.6,37.267,-70.643,66.6
37.267,-70.643,0,37.267,-70.643,66.6,20.265,-101.41,66.6
20.265,-101.41,0,-6.4768,-86.529,0,-6.4768,-86.529,66.6
20.265,-101.41,0,-6.4768,-86.529,66.6,-6.4768,-86.529,0
20.265,-101.41,0,-6.4768,-86.529,66.6,20.265,-101.41,66.6
20.265,-101.41,0,20.265,-101.41,66.6,-6.4768,-86.529,66.6
20.265,-101.41,0,-6.4768,-86.529,0,-5.2793,-84.369,0
20.265,-101.41,0,-5.2793,-84.369,0,-6.4768,-86.529,0
20.265,-101.41,0,-5.2793,-84.369,0,10.525,-55.749,0
20.265,-101.41,0,10.525,-55.749,0,-5.2793,-84.369,0
10.525,-55.749,0,37.267,-70.643,0,20.265,-101.41,0
10.525,-55.749,0,20.265,-101.41,0,37.267,-70.643,0
-90,-90,0,90,-90,0,90,90,0
-90,-90,0,90,90,0,90,-90,0
-90,-90,0,90,90,0,-90,90,0
-90,-90,0,-90,90,0,90,90,0
